,pesq,nisqa_mos16,nisqa_mos48,visqol,f0_rmse,voiced_acc,lengths
0,2.917904853820801,4.5956807,4.067062,3.56732,3.1016482111212276,0.8586387485265732,91255
1,2.9437477588653564,4.403242,4.4162855,3.89962,1.1038219797485482,0.8666666597127914,114981
2,1.7570412158966064,4.60471,4.4232407,3.87321,1.1588719259094955,0.9037433192133904,89430
3,3.5546412467956543,4.4293785,4.4830875,4.36446,2.1773894163294147,0.8922413811087608,111331
4,3.0902206897735596,4.070506,4.100721,3.94838,3.365543241608993,0.8268398195505142,110419
5,2.8023886680603027,4.534095,4.354388,3.83237,2.7017856848308193,0.8305084705352783,141445
6,2.850513458251953,4.921053,4.4467545,3.85213,2.3288491637610775,0.8577777743339539,107681
7,2.789896249771118,3.2843432,3.1728172,3.23981,1.6164467028503517,0.6964285671710968,107225
8,2.853261947631836,4.6401877,4.6447744,4.2325,0.7059588067380134,0.89952152967453,99924
9,2.2289600372314453,4.1411395,3.932049,3.47346,1.8645068400985298,0.8347107470035553,115893
10,2.603565216064453,4.281739,3.6940968,3.79508,4.0395967647642115,0.7756654024124146,126006
11,3.200438976287842,4.025893,3.6249382,3.88569,1.137264966489432,0.9042145609855652,125099
12,2.956272602081299,3.7215772,3.8965914,3.86921,1.3268438861276435,0.921259842813015,121473
13,2.263737201690674,4.3649855,4.030598,3.40648,4.053214162592509,0.8988095223903656,80304
14,2.262296199798584,4.2652636,3.892668,3.89712,2.1045457028272967,0.8390804529190063,125100
15,2.513153553009033,4.190853,3.2806404,4.08862,2.02982918958798,0.8249027281999588,123286
16,2.4420523643493652,3.2746994,2.9065444,4.07788,1.548638046402953,0.8754716962575912,126912
17,2.90244197845459,3.1535842,3.4929435,3.82889,1.4897007639073845,0.8536585420370102,117847
18,2.831953525543213,3.540261,3.2861812,3.7966,1.5575449998167024,0.9390243887901306,117847
19,2.528210163116455,3.6688597,3.348385,3.49204,1.849966160716052,0.8471074402332306,116033
20,2.6383793354034424,4.280056,3.3535461,3.13734,2.5919673702707446,0.8897338435053825,126006
21,2.5902786254882812,4.3934827,3.7232902,3.33325,1.3975363514988184,0.8840000033378601,119659
22,2.581326961517334,4.388404,3.6000023,3.41339,2.71623779457813,0.9012345671653748,116487
23,2.6845741271972656,4.481781,3.6756146,3.58855,3.618008561014124,0.7993827164173126,155467
24,2.331166982650757,3.2280066,3.0424378,3.74526,4.05539780335508,0.779904305934906,100170
25,2.340437889099121,4.4513655,3.3958972,3.90448,1.568551159638329,0.880000002682209,107876
26,2.5944697856903076,2.8825924,3.4055512,3.39036,2.1469650872062904,0.845814973115921,108781
27,2.544329881668091,3.906331,3.7929642,3.85919,2.2288920981712765,0.906614787876606,123286
28,3.11679744720459,3.1331718,3.0927694,4.07112,1.0219284978589476,0.8333333283662796,106311
29,2.6742212772369385,4.6202316,4.129633,3.42144,2.8651177820820974,0.7870722413063049,126006
30,2.622443675994873,4.2967467,3.6497242,3.89797,4.593796324077395,0.9359999969601631,119659
31,2.0927608013153076,4.080471,3.236305,3.84117,3.433622143791847,0.9318181797862053,105156
32,2.416837215423584,3.7607057,3.534744,3.81175,3.705814474129474,0.811023622751236,121473
33,2.5361897945404053,4.516124,4.1432657,4.09652,1.6951999405876812,0.8908296972513199,109689
34,2.973470687866211,3.3715107,3.4909613,4.03984,1.80322775300452,0.9226361066102982,167252
35,2.620239019393921,2.1777995,2.1085796,3.88879,1.1157392148080125,0.7782258093357086,118753
36,1.9279825687408447,4.2696304,3.9161737,3.75928,4.091694036524643,0.8659793883562088,139603
37,2.915283679962158,4.041978,4.057653,4.04823,1.8860820466498815,0.8936170190572739,112408
38,3.157047748565674,3.29936,3.6079352,4.04214,4.6255728388958,0.8190045207738876,106062
39,3.031959295272827,3.7839577,3.8953187,3.9352,1.6297911549211774,0.763513520359993,70709
40,3.2854137420654297,3.368672,3.4048018,3.87733,0.3470422861849569,0.9479768797755241,82946
41,3.0967249870300293,3.4759645,4.3968925,4.01715,2.2433167348573906,0.8499999940395355,95637
42,3.039581298828125,4.5648813,4.408328,4.08518,4.9089765776901615,0.7746478915214539,101982
43,1.9700775146484375,3.8933504,3.7304304,3.83274,1.7171420795411216,0.7837837785482407,88517
44,2.6565752029418945,3.774111,3.319813,3.82534,1.3113129557651837,0.8275862038135529,125100
45,2.434619188308716,4.3855753,3.8842788,4.27817,2.58645448945307,0.9421487599611282,115893
46,2.7035651206970215,4.307665,4.2133164,4.16638,0.7873503680823583,0.9439655169844627,111048
47,2.5212972164154053,4.402488,3.8357642,3.75168,2.7223947818820986,0.850877195596695,109050
48,3.2732739448547363,4.1830244,3.612612,3.72936,1.9625226376661509,0.8780487775802612,78479
49,2.8222579956054688,4.293273,4.375513,4.35336,3.2513691240000644,0.8626373559236526,87025
