,pesq,nisqa_mos16,nisqa_mos48,visqol,f0_rmse,voiced_acc,lengths
0,1.791973352432251,4.2061334,3.8236425,2.32946,2.32387858103984,0.7120418846607208,91255
1,1.3831826448440552,2.8195987,2.464855,2.6605,3.0442595287382286,0.7916666716337204,114981
2,1.293164849281311,3.495633,3.0511153,2.59063,2.8241923152371524,0.7433155179023743,89430
3,2.1193509101867676,2.8860137,2.560341,3.80986,1.427938560186096,0.6896551847457886,111331
4,1.6689865589141846,2.2682855,2.478114,2.45947,2.7020505108987534,0.5281385183334351,110419
5,1.4698587656021118,3.211556,2.5214608,2.32299,4.5986822491635,0.850847452878952,141445
6,1.59844172000885,3.3139465,2.9951017,2.40662,1.4818893319212931,0.8177777826786041,107681
7,1.5408060550689697,3.9229953,3.6420982,2.68759,2.275724642720938,0.6875,107225
8,1.5451157093048096,2.7242885,2.8211267,2.80746,4.406935417614932,0.7942583709955215,99924
9,1.323988914489746,2.257451,2.6901371,2.05558,2.7004473433325935,0.8760330602526665,115893
10,1.5587003231048584,3.3283794,2.386893,2.75844,3.5498579702624564,0.8935361206531525,126006
11,1.7354356050491333,3.198197,3.101291,2.74251,3.3962543771340004,0.873563215136528,125099
12,1.6265822649002075,1.864637,1.9625281,2.70264,2.5069693466542917,0.7086614072322845,121473
13,1.2414026260375977,3.6918242,3.20177,2.40368,3.582787032625492,0.809523805975914,80304
14,1.3144309520721436,2.3339427,2.5334542,2.65939,3.013520944830273,0.7662835270166397,125100
15,1.625380277633667,3.228008,2.501469,2.35735,2.3260942317994977,0.8326848298311234,123286
16,1.569810390472412,2.2563827,2.258411,2.80698,2.925632102905457,0.8113207519054413,126912
17,1.4901494979858398,2.1273596,2.4743235,2.42405,2.1462867790946376,0.6991869807243347,117847
18,1.4508285522460938,2.0167336,2.7710092,2.53783,2.4040757010844813,0.8211382180452347,117847
19,1.4318828582763672,2.03319,2.3697345,2.50599,1.8526798103208242,0.67768594622612,116033
20,1.4029934406280518,2.6437314,1.91463,2.57505,2.3585003263827593,0.764258548617363,126006
21,1.5142545700073242,3.8596702,2.907238,2.25038,1.8188169159733283,0.8560000061988831,119659
22,1.5034412145614624,3.2255323,2.6253536,2.2757,2.7945337842691456,0.8477366268634796,116487
23,1.5228654146194458,3.7518747,2.7964654,2.21416,2.197002904118462,0.8395061790943146,155467
24,1.2982447147369385,2.7603943,2.2644026,2.26153,2.7749488501842503,0.8181818127632141,100170
25,1.3055641651153564,3.4365122,2.949077,2.46633,2.5524275206901863,0.7733333259820938,107876
26,1.3227752447128296,1.8088822,2.332912,2.24092,3.566950311886948,0.850220263004303,108781
27,1.3757736682891846,3.1440237,3.0234258,2.3122,1.507344875571154,0.8249027281999588,123286
28,1.5522373914718628,1.270171,1.4520508,2.47233,1.531804734612936,0.792792797088623,106311
29,1.4480257034301758,2.997533,3.0466413,2.7497,5.798122764598911,0.7224334478378296,126006
30,1.473224401473999,3.0862887,3.0091739,2.89932,3.634220773312496,0.8480000048875809,119659
31,1.3443844318389893,3.8279054,2.9025927,2.7006,2.841333219054322,0.8909090906381607,105156
32,1.4790843725204468,2.35545,2.3001812,2.68461,3.7735779807315026,0.7362204790115356,121473
33,1.4021461009979248,2.152166,2.2995222,2.99846,1.9354797278266216,0.8689956367015839,109689
34,1.5578360557556152,1.6093737,1.8382937,2.07944,6.187343039595905,0.7421203553676605,167252
35,1.4417344331741333,1.4244609,1.3398641,2.68815,3.663680997429647,0.6653225719928741,118753
36,1.3029125928878784,2.1908205,2.208616,2.59556,3.8918086693630887,0.7113402187824249,139603
37,1.5436131954193115,1.9039155,2.1701076,2.71934,2.057325554930124,0.8170212805271149,112408
38,1.6591136455535889,1.1700704,1.462437,2.85261,3.7232873084263103,0.6515837013721466,106062
39,1.5892966985702515,4.096745,4.1386366,2.9536,1.6202226884561997,0.5878378450870514,70709
40,1.7383530139923096,1.8958738,1.9737548,2.32712,1.2000885007117557,0.6820809245109558,82946
41,1.7739238739013672,2.196633,2.699687,2.64726,1.7775859986932832,0.7900000065565109,95637
42,1.7725532054901123,3.4098961,3.265477,2.36563,1.4693337252139846,0.3661971688270569,101982
43,1.2862176895141602,3.861823,3.3839567,2.45005,3.5107112692378584,0.7459459602832794,88517
44,1.5880526304244995,2.1581757,2.099981,2.67078,3.872141611961902,0.8390804529190063,125100
45,1.4171632528305054,4.0009484,3.738291,3.39764,3.460577543067533,0.8677686005830765,115893
46,1.5319952964782715,2.437617,2.5834851,2.77654,2.0900686830172495,0.9396551735699177,111048
47,1.5362701416015625,2.490557,2.5136383,2.61548,3.187343703060849,0.7763157933950424,109050
48,1.9244592189788818,2.060414,2.3497698,3.07377,2.1462438336316176,0.8658536523580551,78479
49,1.5851507186889648,3.136097,3.0748458,2.89153,2.783419027515053,0.8131868094205856,87025
