,pesq,nisqa_mos16,nisqa_mos48,visqol,f0_rmse,voiced_acc,lengths
0,2.082608699798584,4.490611,3.2988927,3.34995,3.50288247789664,0.8219895213842392,91255
1,1.8001821041107178,2.7730415,3.0756881,3.44083,1.5947498286757857,0.7958333343267441,114981
2,1.6489882469177246,4.563725,4.366152,3.3317,1.8765514948449493,0.8235294073820114,89430
3,2.124382734298706,4.188306,3.7105606,4.03205,1.8389611219544832,0.75,111331
4,2.2305262088775635,3.4199452,3.20394,2.92631,1.8008875005798903,0.8225108236074448,110419
5,2.3330390453338623,4.8132186,3.956915,2.57817,4.7885376280659315,0.888135589659214,141445
6,2.1233344078063965,4.7777987,3.647512,3.59259,2.310859242378322,0.8266666680574417,107681
7,1.6891616582870483,4.1969147,3.4679735,2.88856,2.7541251153058632,0.8080357164144516,107225
8,2.0876305103302,3.7253249,4.301538,3.31341,1.680431291633918,0.8421052694320679,99924
9,2.022207260131836,4.4047666,3.7805083,2.88294,1.845477106784042,0.8595041334629059,115893
10,2.1584644317626953,4.542885,2.8172233,3.27707,4.408541375105212,0.8935361206531525,126006
11,1.8743476867675781,4.2499027,3.661616,3.99634,2.5518551481499547,0.9386973194777966,125099
12,2.222198963165283,4.4702177,4.418044,3.67834,1.8469999348955841,0.9251968488097191,121473
13,1.8039692640304565,4.35235,3.6134107,3.04512,2.080896444668479,0.8988095223903656,80304
14,2.4411768913269043,4.397978,3.9501593,3.69417,2.406706907052587,0.9118773937225342,125100
15,2.507190227508545,4.069272,2.9442642,3.27482,3.279731428323517,0.8715953379869461,123286
16,1.88932466506958,3.7557592,3.150964,3.7852,4.276951273684786,0.8415094316005707,126912
17,2.1372804641723633,3.437095,3.340408,3.06557,2.0330631654626137,0.869918704032898,117847
18,1.9895334243774414,4.079558,3.7449105,3.23036,1.7245737458416204,0.9390243887901306,117847
19,1.9097479581832886,3.7965677,3.33347,3.065,2.2461633615427057,0.8181818127632141,116033
20,1.84621262550354,4.086954,2.667278,3.02997,2.5113080945964645,0.8783269971609116,126006
21,1.6823396682739258,3.4851487,2.4235632,3.18395,2.239167353609212,0.8599999994039536,119659
22,2.506939172744751,3.847884,2.640629,2.81919,1.802780697951608,0.8559670746326447,116487
23,2.412836790084839,4.384048,3.3778174,3.34504,3.322508731933298,0.8796296268701553,155467
24,1.6861507892608643,3.608504,2.857138,3.33531,3.759401770256697,0.8229665011167526,100170
25,2.065737009048462,4.7717576,3.1968243,3.32326,2.278923483616511,0.8488888889551163,107876
26,2.4038987159729004,3.3026493,3.464286,3.0322,1.4210623127633657,0.9030836969614029,108781
27,2.2801878452301025,4.681573,3.7358272,3.88653,2.243789088017442,0.8949416354298592,123286
28,1.6535425186157227,4.656085,4.6300454,3.80613,2.4184669695796863,0.9099099114537239,106311
29,2.2723653316497803,4.683368,4.0466948,3.62408,2.3104435467237736,0.8403041809797287,126006
30,2.235119104385376,4.612926,3.974532,3.21085,2.87010258258214,0.9439999982714653,119659
31,2.214148759841919,3.3074663,2.773227,3.70778,4.25052008230076,0.9227272719144821,105156
32,1.780146837234497,3.0567675,2.5198565,3.65213,4.301757717151015,0.8385826796293259,121473
33,2.312692642211914,3.641878,2.7671385,3.76942,2.345389655851639,0.8646288216114044,109689
34,1.9798758029937744,3.397867,3.341561,3.31415,2.86231827149139,0.8108882457017899,167252
35,2.31603741645813,2.0528936,2.0005553,3.39283,3.5120888774933423,0.8185483813285828,118753
36,1.595532774925232,4.258919,4.0053444,3.10994,3.623258341456295,0.8350515514612198,139603
37,1.70693039894104,4.380189,3.9261494,3.42595,2.383306171820872,0.8680851012468338,112408
38,2.336655616760254,3.6753223,3.7978415,3.74971,2.179961434438575,0.7556561082601547,106062
39,1.4294575452804565,2.898933,2.4474757,3.66878,2.7614830728192614,0.7770270258188248,70709
40,1.8868072032928467,2.3782132,2.6003635,3.50608,1.2835063533949491,0.8959537595510483,82946
41,1.6019692420959473,4.2404985,4.373814,3.48353,2.3878991829985723,0.6899999976158142,95637
42,1.8697690963745117,4.69751,4.413022,3.4013,3.557618757180476,0.8497652560472488,101982
43,1.31868577003479,4.127404,3.6225011,3.50081,1.6647326887254774,0.8810810819268227,88517
44,2.232567071914673,4.2716017,2.5618367,3.69564,2.0551840432575355,0.9080459773540497,125100
45,1.96743643283844,3.1852639,2.9399881,3.39416,5.4219980059224655,0.9421487599611282,115893
46,2.1418797969818115,4.2324777,4.0322676,3.61608,1.5338477439977174,0.9525862075388432,111048
47,2.2872114181518555,4.822648,3.9764273,3.62616,1.9744433801568952,0.8157894760370255,109050
48,1.7408835887908936,4.662132,4.208768,3.55768,2.5710060306681006,0.8780487775802612,78479
49,2.4833872318267822,4.299858,3.7222035,3.70952,2.9878080259454123,0.8956043943762779,87025
