,pesq,nisqa_mos16,nisqa_mos48,visqol,f0_rmse,voiced_acc,lengths
0,2.6288931369781494,4.3562,3.1149755,3.72464,2.2779246383624074,0.8842105269432068,91255
1,2.799116849899292,4.456818,4.40018,4.14449,2.0731170815024207,0.875,114981
2,2.9624457359313965,4.6495495,4.4605603,3.76182,1.7518078790002463,0.8494623601436615,89430
3,2.6981890201568604,4.372387,4.406307,4.36676,3.342539674235323,0.8663793057203293,111331
4,2.764004707336426,2.6451278,2.8734908,4.14517,2.7183760232399647,0.8043478280305862,110419
5,2.866878032684326,4.868703,4.3156586,3.72814,3.221993784006963,0.9081632643938065,141445
6,3.074697494506836,4.8712416,4.4437532,3.71916,2.5495812995426985,0.8355555534362793,107681
7,1.857313871383667,4.645266,4.1548157,3.66834,1.3635688073251433,0.6636771261692047,107225
8,2.1932318210601807,4.643421,4.7189136,3.56045,1.2513580574507082,0.8076923042535782,99924
9,2.6605470180511475,2.8028708,2.989845,3.52394,2.9953187339012213,0.9004149362444878,115893
10,2.6435458660125732,3.6111653,3.1889002,3.71071,3.244363716003579,0.8403041809797287,126006
11,2.8599700927734375,4.2223434,3.6509097,4.1156,4.29432785956846,0.9386973194777966,125099
12,2.9988536834716797,4.542842,4.4848986,4.10874,1.8934223976471585,0.9126984104514122,121473
13,2.880765914916992,4.690535,4.18639,3.72882,1.7869639370443064,0.869047611951828,80304
14,3.018427848815918,4.513361,4.4682574,3.99839,2.4506525281849036,0.9348658993840218,125100
15,2.719158172607422,4.368533,3.2972925,3.95158,5.70839547193631,0.8832684829831123,123286
16,2.5585074424743652,3.6400273,2.463104,4.12427,2.336719565613537,0.9090909063816071,126912
17,2.861327886581421,3.2919183,3.3802273,4.12746,1.6914809709558172,0.8408163338899612,117847
18,2.7010679244995117,4.1514034,3.7123375,3.79373,2.0481635510447807,0.9142857119441032,117847
19,2.4513602256774902,3.9170897,3.4061673,4.17077,2.326731577398162,0.8181818127632141,116033
20,2.3323256969451904,4.5827684,3.9647954,3.72003,5.046550122644355,0.942965779453516,126006
21,2.5053582191467285,3.9676118,2.5666196,3.78975,2.4075586115715315,0.8755020052194595,119659
22,2.9618921279907227,4.5158043,2.5900166,3.59333,1.8659338185099348,0.9053497910499573,116487
23,2.973057985305786,4.8058844,4.420088,4.13722,4.067771091141664,0.8823529407382011,155467
24,2.6929173469543457,4.7231717,3.45202,3.90482,4.404009375797341,0.8798076957464218,100170
25,2.9408676624298096,3.6755207,3.05253,3.8199,2.0676918840811105,0.9155555590987206,107876
26,2.9636669158935547,4.3756695,4.584977,3.46767,1.4021716107506565,0.8590308427810669,108781
27,2.8638014793395996,4.7446375,4.1817665,4.28019,1.2329015620332253,0.8443579822778702,123286
28,2.4344592094421387,3.994105,3.8959801,4.40891,2.6602457995576136,0.8778280541300774,106311
29,3.0641138553619385,4.737644,4.2167187,3.88252,2.326374369173283,0.7984790802001953,126006
30,2.742396831512451,4.547694,4.2505527,3.77609,2.1836728359994146,0.9076305255293846,119659
31,2.5791351795196533,3.5622985,2.6062684,3.88796,2.418108948219263,0.9406392686069012,105156
32,2.6073923110961914,3.9374788,2.6613848,4.12036,2.863374583896591,0.8333333283662796,121473
33,2.779569149017334,4.2702556,3.2416494,3.9039,2.281936685250767,0.9078947380185127,109689
34,2.564291000366211,4.146162,4.1101637,4.21294,2.4794647191290284,0.8452722132205963,167252
35,2.743435859680176,3.4918418,2.1035771,4.0335,3.5935353820893376,0.8508064448833466,118753
36,2.5371198654174805,4.3359118,4.212227,4.07018,4.192778090842924,0.8247422724962234,139603
37,2.7996010780334473,4.3014145,3.7637186,4.04943,1.6675210075618854,0.8931623920798302,112408
38,2.382401943206787,4.5447903,4.5311446,4.12836,4.3354943837713265,0.8054298609495163,106062
39,2.322124719619751,2.7989352,2.3059409,4.15282,2.629419733703584,0.5850340127944946,70709
40,2.5785975456237793,3.2764933,2.9020746,4.22046,1.8954136023718597,0.8546511679887772,82946
41,2.2866528034210205,4.645673,4.787204,4.14701,2.910142279632845,0.6633165776729584,95637
42,2.4487156867980957,4.7768497,4.5551395,3.8645,3.639177907436506,0.7276995182037354,101982
43,2.523759603500366,3.9934788,3.6206174,4.02221,1.3093958040957234,0.8967391327023506,88517
44,3.2962961196899414,4.7029624,2.7981513,4.10271,3.156931692679486,0.9310344830155373,125100
45,2.6353225708007812,3.2341754,2.5793762,4.2159,1.8956109977376345,0.9045643135905266,115893
46,3.2140755653381348,4.0490327,3.1842353,4.24211,1.685216076359296,0.9612068980932236,111048
47,2.7499425411224365,4.8189335,4.5336876,4.03145,2.2618309932680494,0.9251101315021515,109050
48,2.843484878540039,3.9333336,4.1853466,4.08391,2.4884916098780057,0.8650306761264801,78479
49,2.6896438598632812,4.519954,4.000436,4.41691,2.0909649259426955,0.9010988995432854,87025
