,pesq,nisqa_mos16,nisqa_mos48,visqol,lengths
955,2.805793523788452,2.4921117,2.496393,3.15057,105625
956,2.781973123550415,2.600703,2.6028962,3.78152,137313
957,2.9975852966308594,3.9820843,3.981095,3.7524,121280
958,2.588045835494995,3.2962077,3.3036628,3.42167,110607
959,2.6501331329345703,3.0919287,3.091184,3.13632,154356
960,2.7167418003082275,2.3758864,2.3738315,2.92278,107404
961,3.15205717086792,2.7559855,2.7511303,4.05591,79902
962,2.7784762382507324,2.8173335,2.8180583,3.30879,213010
963,2.4340226650238037,3.152912,3.1551454,3.3692,129275
964,2.6591508388519287,2.4333622,2.432998,2.93013,110674
965,2.3372035026550293,3.0314422,3.0285966,2.86264,109329
966,2.3306539058685303,3.4035995,3.4088027,3.67407,166720
967,2.1755053997039795,2.7705162,2.7705405,2.75494,129204
968,2.52458119392395,2.9139044,2.9149384,3.25923,183152
969,2.6466710567474365,2.6625462,2.6649,3.28269,130475
970,2.402946949005127,3.3811913,3.3822086,2.941,112800
971,2.661681652069092,3.1922889,3.193644,3.44504,200196
972,2.5347020626068115,3.896713,3.897032,3.17227,129210
973,2.4926958084106445,2.841969,2.8383355,2.59549,127475
974,2.647631883621216,3.2231705,3.2258475,3.59567,193807
975,2.523263931274414,3.145168,3.14649,3.93271,143227
976,2.3773391246795654,3.2381935,3.2348387,3.83582,163798
977,2.574876308441162,3.320315,3.31888,3.53506,106712
978,2.694316864013672,3.317867,3.3158243,3.07799,181038
979,2.5319595336914062,3.611699,3.6163392,3.99679,98414
980,2.486607789993286,3.1138403,3.1142652,3.27748,147619
981,2.403606414794922,3.1016276,3.113091,3.52393,92415
982,2.564504623413086,3.0106668,3.0102398,3.67661,80981
983,2.807727575302124,3.0092828,3.0176375,4.16384,86248
984,2.777526378631592,2.8462377,2.8386137,3.93871,88259
985,2.5572872161865234,2.535078,2.5394404,4.27697,79988
986,2.547389507293701,3.5466678,3.5580456,3.4783,131060
987,2.796462297439575,2.1659284,2.1711497,3.59336,108698
988,2.841332197189331,3.1543992,3.156514,3.66152,125520
989,2.456423759460449,3.1482463,3.1491816,3.31552,162322
990,2.7927041053771973,2.4036312,2.4061666,3.83092,91166
991,2.203859567642212,2.5961826,2.5920136,2.86911,120204
992,2.321446657180786,3.1205754,3.115249,3.40446,183695
993,2.503859043121338,3.2656367,3.2662842,3.66108,189864
994,2.4342734813690186,3.1093113,3.1135337,3.4343,177761
995,2.7149715423583984,2.841234,2.8422818,3.07392,138167
996,2.8438336849212646,2.6224306,2.6120868,3.59391,116826
997,2.5374815464019775,3.3590963,3.3672276,3.43707,97762
998,2.1774723529815674,3.111568,3.1167858,3.55295,124958
999,2.543059825897217,3.3880012,3.3859637,3.35198,170213
1000,2.7105233669281006,3.1352468,3.1307442,4.09287,96780
1001,2.7649552822113037,2.7038124,2.7026339,3.08231,107917
1002,2.6089718341827393,3.0747292,3.0776117,3.33368,98345
1003,2.7292981147766113,3.307037,3.3090608,3.13214,123073
1004,2.813481569290161,3.4722612,3.4724329,3.40397,237061
1005,2.5740368366241455,3.3739505,3.375932,3.23566,117739
1006,2.564979314804077,3.1023235,3.097215,2.60348,86272
1007,2.377924919128418,3.0910766,3.0890691,3.11057,204900
1008,3.178284168243408,3.3607059,3.3603084,3.5122,90137
