,pesq,nisqa_mos16,nisqa_mos48,visqol,f0_rmse,voiced_acc,lengths
0,2.3152921199798584,4.5192485,3.2285154,3.85468,3.1163841374535273,0.8691099435091019,91255
1,3.2825379371643066,4.5446663,4.449066,4.30499,2.02460919461258,0.9208333343267441,114981
2,2.112018346786499,4.724926,4.652753,3.95166,1.3171781943644176,0.8288770020008087,89430
3,2.5922224521636963,4.571615,4.5602493,4.243,2.4024203523519776,0.9094827622175217,111331
4,2.543184757232666,2.9555953,3.2872036,4.21292,2.234213330046208,0.8441558480262756,110419
5,2.4930176734924316,3.343136,3.417249,3.652,2.9992423351319126,0.8677966147661209,141445
6,3.1021597385406494,5.004582,4.4771633,4.15193,2.769169809335904,0.8088888823986053,107681
7,2.3621606826782227,4.4578514,4.7155848,3.59674,2.081333949163988,0.7678571492433548,107225
8,2.5125465393066406,4.838829,4.813573,4.2595,1.3307674490411476,0.8851674646139145,99924
9,2.8097469806671143,4.7782135,4.0829678,3.51564,2.5571840578207183,0.7975206673145294,115893
10,3.17521595954895,4.744214,3.7418144,3.97926,3.228175893590515,0.8821292743086815,126006
11,2.851057291030884,4.2080107,3.5805702,4.47253,2.103616575456204,0.8888888880610466,125099
12,2.9531092643737793,4.4426136,4.463454,4.18097,1.5972949282488371,0.8976377919316292,121473
13,2.3054888248443604,4.7165575,4.1060905,3.97872,2.9160437929081957,0.9404761902987957,80304
14,2.7914984226226807,4.560957,4.2857466,4.09083,3.3124987071052288,0.9501915723085403,125100
15,2.9479267597198486,4.2686505,2.8012333,4.01904,3.2291365694773666,0.8988326862454414,123286
16,2.0247490406036377,3.8000371,3.11566,4.24205,4.299979382872118,0.8943396210670471,126912
17,3.0670528411865234,4.3496,4.0850024,4.30001,1.8284899835549304,0.8861788585782051,117847
18,2.247267484664917,3.6651516,3.5371306,3.8604,1.4238816861733996,0.8983739838004112,117847
19,2.818330764770508,4.0329313,3.6919286,4.24496,1.1108922062903208,0.82231405377388,116033
20,3.010673999786377,3.8594506,4.362037,3.96591,3.3066438349497975,0.7984790802001953,126006
21,2.4245595932006836,4.416316,3.294003,3.88817,1.5666788376374605,0.931999996304512,119659
22,2.8554317951202393,4.8211164,3.3520086,3.17376,1.2735681272883397,0.9135802462697029,116487
23,3.3176167011260986,4.2579412,3.6541927,3.9623,4.06125751659825,0.9228395074605942,155467
24,2.5511438846588135,4.0996757,3.31463,4.07567,2.1422765282629954,0.8755980879068375,100170
25,2.6199638843536377,4.783867,3.2517688,4.21052,1.4409727351700754,0.9244444444775581,107876
26,3.055654525756836,4.028314,3.5935776,3.80728,1.7467863118600733,0.9295154213905334,108781
27,2.922112226486206,4.7534976,4.211628,4.4218,1.069742076176753,0.906614787876606,123286
28,2.4687070846557617,2.1198783,1.9629854,4.41176,1.5796592804601168,0.8828828856348991,106311
29,2.9740183353424072,4.75843,4.264818,3.56857,2.8242121263720965,0.8288973420858383,126006
30,2.5815210342407227,4.7988577,4.2828994,3.91814,2.0627108348700305,0.9679999984800816,119659
31,2.3169312477111816,4.339676,3.3067062,3.6864,5.682945610128537,0.9045454561710358,105156
32,2.4605250358581543,3.5721433,2.657625,4.24179,2.354435009804538,0.8464566916227341,121473
33,2.7894680500030518,4.2587852,3.9193108,4.07538,3.6130229322603786,0.8777292594313622,109689
34,2.4817843437194824,4.1262174,4.0013013,4.37011,4.744742075368656,0.8681948482990265,167252
35,2.9355921745300293,3.3159173,2.7070796,3.98755,4.2910795568472055,0.8225806504487991,118753
36,2.455519437789917,4.344003,4.0812225,4.37325,2.852182864407539,0.8453608304262161,139603
37,2.0483481884002686,4.690361,4.2910786,4.15742,2.1754295973325735,0.9489361718297005,112408
38,2.4698774814605713,4.3697753,4.163451,4.32376,2.724256950727685,0.6968325674533844,106062
39,1.930837869644165,4.41008,4.3767805,4.33525,1.314502049757864,0.6621621549129486,70709
40,2.479797124862671,3.6148078,3.6243103,4.22649,1.1420902153724286,0.9132947996258736,82946
41,2.5879998207092285,4.723105,4.8018365,3.40655,1.6324627699731407,0.7450000047683716,95637
42,2.5403316020965576,4.652108,4.4211607,4.23843,1.8523311972365548,0.6525821685791016,101982
43,1.6015355587005615,4.2748656,3.9987767,4.15293,1.9433878436561944,0.8702702671289444,88517
44,2.696307420730591,4.5825844,3.6804736,4.14183,1.3762230944271856,0.9042145609855652,125100
45,2.3743069171905518,3.6267397,3.5900846,4.03582,2.4189399810726893,0.9338843002915382,115893
46,2.956784725189209,4.6491127,4.2052927,4.46681,1.0274619083890064,0.9353448301553726,111048
47,2.9810454845428467,4.6978235,4.256756,4.35344,1.7667305691225943,0.8771929815411568,109050
48,2.3510451316833496,4.664092,4.555507,4.34274,1.2636411465309467,0.8109756112098694,78479
49,2.7525062561035156,4.52868,4.426944,4.26216,1.7146880824823307,0.9010988995432854,87025
