,pesq,nisqa_mos16,nisqa_mos48,visqol,lengths
0,1.6995068788528442,4.4072394,4.1000357,3.50421,92349
1,1.8555724620819092,4.6396313,4.5291166,3.26398,135287
2,2.0242302417755127,4.4008417,4.3136797,2.67215,137367
3,2.415874719619751,4.4281106,3.9707952,3.07342,121017
4,1.8833240270614624,3.7737207,4.3334265,3.28801,129258
5,2.2626514434814453,3.3728511,3.9851372,3.48234,106615
6,2.2179181575775146,4.6550074,4.6133165,3.31234,110756
7,1.7471206188201904,3.7446508,3.6275058,3.07393,173767
8,1.8298604488372803,4.4535522,4.1541004,3.52081,109200
9,1.9462462663650513,4.398922,4.3325305,2.54148,147645
10,1.7582687139511108,4.457496,4.3378816,3.82074,245969
11,2.08992862701416,4.108702,4.242879,3.8228,176162
12,1.76035737991333,4.5286703,4.5605106,3.87368,112825
13,2.076902151107788,2.7829587,2.740782,4.09187,88125
14,2.0364112854003906,4.467556,4.1767635,3.74453,183668
15,1.843059778213501,3.754263,3.710336,3.00199,86272
16,1.4090447425842285,4.3598223,4.1042485,3.17862,330772
17,1.5632970333099365,2.4685926,3.298814,3.26409,144151
18,1.4953149557113647,1.5240904,1.4248577,3.39718,161514
19,1.0978845357894897,4.2112036,4.0081787,2.73687,231296
