,pesq,nisqa_mos16,nisqa_mos48,visqol,f0_rmse,voiced_acc,lengths
0,2.0371930599212646,4.324321,3.0350816,3.55293,2.9169134722914185,0.8167539238929749,91255
1,2.6650171279907227,3.5340893,3.6326585,4.06994,1.5298328786524178,0.8458333313465118,114981
2,2.266005754470825,4.524716,4.5364413,3.79633,1.6642722079869394,0.6737968027591705,89430
3,2.1836776733398438,4.5339017,4.5730453,4.31061,2.920866577222866,0.7844827622175217,111331
4,2.3194527626037598,3.469096,3.3200753,4.10984,2.5054297735435065,0.7619047611951828,110419
5,2.30547833442688,4.6791124,3.9862397,3.65068,5.671211244878315,0.850847452878952,141445
6,2.5406908988952637,4.5388403,3.8636296,4.04285,4.057880503105578,0.9022222235798836,107681
7,2.101835250854492,3.839279,4.1800466,3.11122,1.9625299073448323,0.8258928507566452,107225
8,2.0197391510009766,4.067213,4.2562923,3.79425,1.6135370877941733,0.8564593344926834,99924
9,2.450637102127075,4.1390343,3.7210648,3.45769,1.4316585538480604,0.8512396663427353,115893
10,2.582841396331787,4.5725546,3.0885007,3.73195,3.4642115060324596,0.8897338435053825,126006
11,2.4389660358428955,4.405409,3.8292236,3.90658,1.8697455328969161,0.8927203044295311,125099
12,2.506683826446533,4.1629133,4.243246,4.10749,2.9571069215237356,0.9173228368163109,121473
13,2.009237766265869,4.719488,4.3751655,3.83617,5.934267559187686,0.9940476189367473,80304
14,2.501775026321411,4.679239,4.5251036,4.03045,2.3346843162463276,0.8812260553240776,125100
15,2.6401209831237793,4.0512114,2.87485,3.33708,4.058382320205307,0.8638132363557816,123286
16,2.054133653640747,3.993846,2.8899467,3.90406,2.714138684366364,0.8603773564100266,126912
17,2.5113883018493652,4.3859186,4.1931705,3.9975,1.938081550256429,0.869918704032898,117847
18,2.009242296218872,4.0582037,4.0022993,4.0901,1.4721888119293718,0.914634145796299,117847
19,2.3792645931243896,4.269353,4.024473,3.61708,2.5298051464256317,0.8429751992225647,116033
20,2.348067283630371,4.407098,3.498807,3.46854,2.306631942501454,0.8250950574874878,126006
21,1.9602282047271729,4.061454,2.626301,3.25921,1.1924190135181212,0.8680000007152557,119659
22,2.5731699466705322,4.4290476,3.5920036,3.29452,2.275221740114906,0.9012345671653748,116487
23,3.064728260040283,4.32199,3.2126307,4.11476,3.0696609631682974,0.854938268661499,155467
24,1.8531701564788818,4.6927185,4.0411124,3.48661,3.837650548143274,0.8373205810785294,100170
25,2.4208223819732666,4.378121,3.124248,3.97664,2.078478830872025,0.8488888889551163,107876
26,2.2224953174591064,4.2140946,4.192659,3.35633,1.8808605150156936,0.845814973115921,108781
27,2.3694088459014893,4.7351065,4.2523975,4.08784,2.6011247924361163,0.8793774321675301,123286
28,2.3569564819335938,2.160486,2.2611144,4.0434,2.268188752405306,0.7837837785482407,106311
29,2.3857791423797607,4.5065103,4.214151,3.90498,4.7475954728057035,0.7984790802001953,126006
30,2.564213275909424,4.542129,4.1506615,3.66453,2.0517484299235873,0.8760000020265579,119659
31,2.335184335708618,4.2055793,3.211251,3.63483,5.284998896229833,0.8636363595724106,105156
32,2.12524676322937,3.5679452,2.7329478,3.90995,2.5289282390641223,0.8582677096128464,121473
33,2.5326647758483887,4.141389,3.7074826,3.81455,2.2337945236160284,0.860262006521225,109689
34,2.587336301803589,4.173885,4.188296,4.21859,4.633673607439621,0.8710601776838303,167252
35,2.5502607822418213,2.6201613,2.8141754,3.42284,2.2061933405398144,0.7459677457809448,118753
36,2.320751667022705,3.918792,3.841586,3.88132,2.658474410466753,0.8006872832775116,139603
37,2.138583183288574,4.540653,4.1968985,4.14075,1.7336860229945807,0.8638297915458679,112408
38,2.2308754920959473,4.5167303,4.4006677,3.88139,3.4735673898279797,0.7194570004940033,106062
39,1.8733454942703247,4.463827,4.2417755,3.64967,3.1851750792225237,0.7905405461788177,70709
40,2.351914644241333,3.5800045,3.4058375,3.8764,1.402928500808933,0.8843930661678314,82946
41,1.7603604793548584,4.416935,4.5890408,3.43389,1.3512109758761668,0.7699999958276749,95637
42,2.422555923461914,4.757384,4.565907,4.06509,1.8232542123747286,0.6009389758110046,101982
43,1.7708021402359009,3.853967,3.5136547,4.08311,3.49416546062876,0.7999999970197678,88517
44,2.5379490852355957,4.711243,3.3640406,3.9773,2.729938156915962,0.8927203044295311,125100
45,2.1006221771240234,3.4089477,3.5476074,4.1678,1.406483935732444,0.9049586802721024,115893
46,2.368169069290161,4.59465,3.9225137,4.20851,2.0325140852680064,0.9568965509533882,111048
47,2.4540584087371826,4.5100346,3.6244986,4.00669,3.507947924936077,0.8157894760370255,109050
48,2.150949239730835,4.792572,4.8066406,4.31467,2.689493487522918,0.9268292710185051,78479
49,2.78704571723938,4.4353085,4.0839252,4.23023,2.0817235403351635,0.93406593054533,87025
